review,hotel#general,hotel#prices,hotel#design&features,hotel#cleanliness,hotel#comfort,hotel#quality,hotel#miscellaneous,rooms#general,rooms#prices,rooms#design&features,rooms#cleanliness,rooms#comfort,rooms#quality,rooms#miscellaneous,room_amenities#general,room_amenities#prices,room_amenities#design&features,room_amenities#cleanliness,room_amenities#comfort,room_amenities#quality,room_amenities#miscellaneous,facilities#general,facilities#prices,facilities#design&features,facilities#cleanliness,facilities#comfort,facilities#quality,facilities#miscellaneous,service#general,location#general,food&drinks#prices,food&drinks#quality,food&drinks#style&options,food&drinks#miscellaneous
"Lần đầu tiên được trải nghiệm một khách sạn rất là tiện nghi, nhân viên thân thiện, phục vụ tuyệt vời. Hồ bơi siêu đỉnh, view 360 xoay quanh thành phố có thể ngắm mọi nơi.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"Tôi và mẹ tôi đi ăn lần đầu ở nhà hàng, thấy nhà hàng có view sang trọng và các bạn nhân viên phục vụ thân thiện như bạn Thịnh, Vy rất chăm chỉ. Tôi sẽ quay lại sau!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"Không gian Atrium tầng 5 của khách sạn rất ấm cúng và rộng rãi, đẹp. Đồ ăn buffet đa dạng, trình bày đẹp mắt. Nhân viên nhiệt tình, đặc biệt là các bạn Tính, Trâm, Vinh, Thanh, Nhi, Âu, Nhi.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
"Tôi rất hài lòng khi lưu trú tại Emm Hotel mỗi chuyến công tác. Phòng thoải mái, yên tĩnh. Nhân viên chu đáo nhiệt tình. Bữa ăn sáng tại khách sạn cũng là một ấn tượng.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Hôm nay tôi đã đi sớm để tắm nắng và trải nghiệm không gian mát mẻ. Nhân viên rất nhiệt tình và thân thiện, đặc biệt là Mr Phúc, Mr Linh, Mr Bảo phụ trách gym siêu dễ thương!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Ngày 29/3 tôi có cùng đối tác ghé nhà hàng MM của khách sạn, view đẹp, đồ ăn ngon. Nhân viên (như bạn Vy) rất nhiệt tình, đánh giá 5 sao cho bạn, nhất định sẽ quay lại.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"Buổi tối cùng với gia đình rất vui vẻ, đồ ăn rất ngon và hấp dẫn. Nhà hàng nhiều món và nhân viên phục vụ rất chu đáo. Tôi sẽ quay lại vào ngày không xa.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Quán cà phê trên rooftop có bể bơi, view rất đẹp, thoáng mát, menu đa dạng. Gần phố đi bộ Nguyễn Huệ, Sunwah Tower. Bể bơi: 350k/lượt. Cuối tuần có DJ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
"Dịch vụ tốt và rất thân thiện. Hồ bơi có view đẹp, phòng khách sạn rộng rãi và sạch sẽ. Lần sau có khả năng mình sẽ quay lại và giới thiệu cho bạn bè!",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Một bữa tối thật tuyệt vời bên gia đình tại nhà hàng MM. Hải sản tươi ngon, phong phú. Nhân viên Phúc phục vụ rất chu đáo. Ngoài ra còn bạn Hân và Hạnh cũng rất chu đáo.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"View đẹp, phục vụ chu đáo, nhân viên nhiệt tình, thức ăn ngon, nhân viên dọn bàn ok! 10 điểm! Tôi sẽ quay lại và giới thiệu bạn bè và đối tác.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"Tiệc rượu trang trọng, lịch sự cùng với rượu vang ngon, không gian đẹp. Cô nhân viên thân thiện nhất, luôn hỗ trợ khách hàng kịp lúc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"Khách sạn gần trung tâm quận 1, thuận tiện cho việc đi lại. Bữa sáng ngon. Nhân viên thân thiện. Tôi sẽ quay lại lần sau và giới thiệu cho mọi người.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"Dịch vụ tốt, phòng tiện nghi và rất đẹp. Các dịch vụ ăn sáng phong phú. Tôi sẽ quay lại lần nữa. Cảm ơn bạn Trang đã hỗ trợ rất nhiệt tình lúc checkout.",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Dịch vụ tốt. Thức ăn ngon. Không gian thoáng mát, quầy line đa dạng. Nhân viên nhiệt tình, nhất là bạn Minh và Trâm Anh. Rất hài lòng, sẽ quay lại!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"Quầy bar đẹp, view hướng sông Sài Gòn thoáng mát, menu giá hợp lý. Tuyệt vời để gặp bạn bè và ngắm cảnh. Buổi tối thứ 5, 6, 7 có DJ sôi động.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Tôi đã có một trải nghiệm tuyệt vời tại New World. Không gian rất đẹp. Lễ tân hiếu khách và vui vẻ. Cảm ơn các bạn rất nhiều.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Hôm nay tôi có trải nghiệm đặc biệt tại du thuyền, được phục vụ bữa tối rất chu đáo. Tôi sẽ quay lại để trải nghiệm thêm các dịch vụ khác tại khách sạn.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Cafe ngon. Cafe gardening nhân viên khách sạn vui vẻ nhiệt tình. Đồ uống miễn phí mỗi thứ 2 và thứ 6.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Một trải nghiệm tuyệt vời ở La Vela. Các bạn nhân viên rất nhiệt tình. Tôi và gia đình sẽ quay trở lại đây lần tiếp theo.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Nhìn bên ngoài quá đẹp, quá to, quá sang, quá hoành tráng. Sạch sẽ, nhân viên nhanh nhẹn. Xứng đáng là khách sạn 5 sao của TP. Hồ Chí Minh.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Chất lượng đồ ăn ngon, phục vụ nhiệt tình nhất là bạn Xuân Vy và bạn Hân. Hải sản tươi, món ăn ngon. Có dịp tôi sẽ cùng gia đình quay lại.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Lâu rồi mới trở lại đây. Đồ ăn, thức uống, nhân viên phục vụ đều tuyệt vời. Sẽ quay lại ngày không xa. Trải nghiệm đáng có. Cảm ơn tất cả.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Cảm ơn các bạn nhân viên Residence Club lầu 10 đã nhiệt tình hỗ trợ. Hồ bơi rộng rãi và sạch sẽ. Mình sẽ quay lại vào ngày gần nhất.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Mình đã mua 2 hộp bánh cookies ở quầy bar sảnh khách sạn và được hỗ trợ rất nhiệt tình. Sẽ thử thêm mấy loại bánh ở tủ bánh nữa và rủ bạn đi trà chiều.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Nhân viên phục vụ rất nhiệt tình, chu đáo, luôn luôn quan tâm khách. Không gian thoải mái, thích hợp để gặp gỡ bạn bè. Cảm ơn Jade, Han, Vy, Son, Long.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Nhân viên phục vụ thân thiện, bạn Nam và Hân rất nhiệt tình. Món ăn ngon, đặc biệt món vani rất ngon. Có món chè yêu thích là sâm bổ lượng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Mình cùng gia đình đi ăn ở La Vela Mermaid. Menu đa dạng, đồ ăn tươi ngon. Nhân viên phục vụ chu đáo, nhất là bạn Thịnh và bạn Nam.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Đây là lần đầu tiên tôi lưu trú tại khách sạn La Vela, và tôi cảm thấy rất thoải mái. Tôi sẽ tiếp tục lưu trú tại đây trong những dịp sắp đến. Thanks La Vela Hotel!",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Vị trí đẹp, gần phố đi bộ, món nước Bason cafe rất ngon. Nhân viên phục vụ rất tốt đặc biệt là bạn Huy và Tiên. Nó nằm trong 1 khách sạn 5 sao ngay trung tâm quận 1. Họ rất thân thiện với chúng tôi. Nằm trong khách sạn nhưng giá thì khá rẻ nước và đồ ăn ngon.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"gia đình mình có một bửa tối thật tuyệt vời tại nhà hàng MM. tôm hùm Canada hơi mặn. còn lại các món ăn khác rất vừa khẩu vị và đa dạng. nhân viên tận tình chu đáo, tư vấn nhiệt tình. có bạn Trực, Hân, Đạt phục vụ rất tốt",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Lần đầu tôi được đến một nơi không gian sang trọng lịch sự món ăn ngon nhanh chóng, nhân viên vui vẻ, lịch thiệp, nhạc du dương nhẹ nhàng. món ăn bày trí đẹp mắt, tươi ngon. Tôi rất thích nơi đây. Ngoài ra, Quán nên thêm các món rau xanh tươi ngon, thêm các nước sốt, các món nước ép",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"Tiêu đề nói lên tất cả. Hãy book Executive Suite và trải nghiệm nhé các bạn. Mọi thứ ở đây đều được chăm chút đến từng chi tiết, và bạn, cũng sẽ được chăm chút ở một tầm cao (cả nghĩa đen và bóng) mới. Thật sự không có từ nào để diễn tả, sự tiến bộ và phát triển của nước nhà. Thân ái và quyết thắng!",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rất hài lòng với các dịch vụ và cách phục vụ của khách sạn này. Nhân viên thân thiện, đồ ăn ngon,...Vị trí ngay trung tâm, đi lại rất thuận tiệnLần sau quay lại thành phồ HỒ Chí Minh, chắc chắn sẽ quay lại",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mình tgia event World Wellness do ks tổ chức. Các bạn nhân viên nhiệt tình, thân thiện , hỗ trợ râtz tận tình. Và event tôtr chức chỉnh chu lắm. Từ chú bảo vệ đến các bạn hlv đều chu đáo. Cám ơn ks nhiều",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Nhóm "" Chùm trái nho-4 thành viên"" có 1 kỳ nghỉ và trải nghiệm tuyệt vời khi sử dụng các dịch vụ khách sạn. Quang cảnh siêu đẹp về quang cảnh thành phố Sài Gòn. Nhân viên nhiệt tình ( toàn trai đẹp, gái xinh) và đặc biệt được thưởng thức bữa ăn sáng tuyệt vời ở tầng 66. Great.!.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Tôi yêu thiết kế của căn phòng. Nó cho tôi cảm giác rộng rãi và lãng mạn. Gần trung tâm thành phố và đường phố ba lô. Khách sạn cung cấp dịch vụ tuyệt vời với đội ngũ nhân viên nói tiếng Anh tốt. Có một bể bơi trong nhà tuyệt đẹp mà bạn thực sự có thể tận hưởng và thư giãn ở đó.,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"khách sạn này tọa lạc tại một vị trí thuận tiện để tận hưởng trung tâm thành phố Hồ Chí Minh. những gì thực sự tốt trong khách sạn này là sự chú ý của người dân. Tất cả mọi người trong khách sạn đều rất chuyên nghiệp và rất hữu ích mỗi khi họ có thể. Chúng tôi đã có thể thưởng thức trà chiều khen ngợi của họ, trong khi chúng tôi đang chờ đợi một dịch vụ xe hơi,",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Dịch vụ tốt , không gian thoải mái , rộng rãi , sang trọng đẳng cấp Nhân viên nhiệt tình , dễ thương Đồ ăn ngon , tráng miệng chưa hợp vị Nói chung tất cả điều xuất sắc , mng nên trải nghiệm thử 1 lần trong đời",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Em Phương làm ở gần quầy lễ tân phục vụ gia đình rất tốt ,mang hộ hành lý đến tận phòng cho mình và rất lịch sự ,vui vẻ .Mình sẻ quay lại khách sạn này . The staff are nice and friendly and the breakfast was nice for the kids to enjoy meals. There is also a nice big pool and nice staff at the pool to watch you as you swim.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Hôm nay tôi đã trải nghiệm dùng món tại nhà hàng buffet dimsum rất ngon và nhân viên phục vụ ( tiên ) rất chu đáo và chuyên nghiệp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Phục vụ tốt như nhân viên Phúc , Cô Duyên lễ tân, minh Tuấn... nhiệt tình giúp đỡ chúng tôi trong 4 ngày luu trú tại khách sạn. Tôi se quay lai o voi khach san nay lan toi. Xin cam on moi nguoi. Đia điem thuan loi cho du lich va nghi duong, khach san đay du tien nghi va sang trong, dich vu tuyet voi.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hôm nay em đi ăn ở nhà hàng Black Vinegar, đồ ăn ngon, không gian đẹp các anh chị phục vụ nhiệt tình. Những món ăn được trang trí, chế biến rất ngon và bắt mắt. Đặc biệt là Ngọc, Bảo, Huy, Cang. Lần sau em sẽ tiếp tục đến nhà hàng để sử dụng dịch vụ. Tuyệt vời!!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"Đồ hoa ở đây rất ngon,Đặc biệt là các món dumpling lạ như cảo bò phô mai, cảo gà, vv mình quay trở lại cũng vì dumpling ở đây thật sự ngon hơn hẳn các nhà hàng hoa khác mình từng ăn.Hôm mình đi có 2 bạn pv là bạn Châu với bạn Nhi cũng nhiệt tình, takecare khách chu đáo cẩn thận, nói chung là xứng đáng với giá tiền bỏ ra, rất recommend nhé.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"Đây đã là lần thứ 4, thứ 5 gì đó chúng tôi quay lại nơi này. Và không ngoài dự đoán, không kể đến hải sản tươi chế biến rất hợp lý vừa miệng thì chất lượng phục vụ vẫn tốt như vậy. Chúng tôi được bé Huỳnh và Vy tiếp đón rất tận tình, những bạn khác tuy không nhớ tên nhưng cũng vô cùng nhiệt tình niềm nở. Nếu có dịp, chúng tôi sẽ lại lần nữa ghé đến với nhà hàng buffet này.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Khách sạn đẹp, phục vụ khách hàng ổn. Nhân viên rất nhiệt tình. Các bạn lễ tân rất hiếu khách và nhân viên nhà hàng cũng rất chu đáo. 1 vài nhân viên rất niềm nở với khách. Tôi rất cảm ơn Nguyệt và Ánh tại the nest đã hỗ trợ buổi sáng và mang đồ ăn đến phòng cho tôi. Mọi thứ đều ổn tuy nhiên nhà hàng rất nóng. Có thể máy lạnh không được mở khi khách hàng vẫn đang dùng bữa",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"Kì nghỉ dưỡng tại khách sạn 5 sao thật tuyệt vời, trên lầu 10 có cô Vân và cô Trâm rất nhiệt tình và dễ thương phục vụ. Đồ ăn và món nước rất ngon và hồ bơi rất đẹp, rộng rãi, phòng tiện nghi đầy đủ, sang trọng. Gia đình sẽ quay lại",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"Tôi ở phòng 3105 vào ngày 20/10.Thức ăn: rất ngon, đẹp...Phục vụ: tuyệt vời.Cám ơn Tân, Đại, Diễm và Ly , team nhà hàng rất nhiều. Tôi sẽ quay trở lại trong ngày gần nhất, vì thật sự nơi đây mang lại cảm giác như ở nhà.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Trường Đại học Quốc tế Sài Gòn đã tổ chức cho các bạn sinh viên tụi em được chuyến tham quan tuyệt vời ở khách sạn Pullman. Gặp được anh Lu rất thân thiện và chuyên nghiệp. Tụi em được thưởng thức những ly signature cocktails rất ngon và hấp dẫn. Cảm ơn anh Lu cũng như là các bạn phục vụ đã cho tụi em một trải nghiệm tuyệt vời.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Dịch vụ tiện ích, nhân viên cực dễ thương, nước uống và thức ăn rất ngon! Khu vực trà chiều 14g30-16g00 có pianist chơi rất chuyên nghiệpbạn Mai, Tuấn và Quyền rất nhiệt tình trong việc hỗ trợ tại khu vực dùng trà chiềuHy vọng sẽ được gặp lại các bạn trong nhiều lần sắp tới",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Phòng thiết kế đẹp , sạch sẽ, trong trung tâm nên tiện đi lại. Nhân viên rất thân thiện và nhiệt tình. Đồ ăn sáng ổn ……………………..……………………..……………………..……………………..……………………..……………………..……………………..……………………..……………………..……………………..……………………..……………………..",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Không khí lễ phục sinh rất vui khi ở nước ta lễ này không được phổ biến cho lắm, rất mến các bạn phục vụ, đầu tiên bạn Vũ giới thiệu rất nhiệt tình và bạn Như rót nước rất nhanh, rất khen ngợi 2 bạn, đồ ăn có chất riêng nhà hàng, không giống những khách sạn khác",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"thủ tục check in nhanh. phòng ốc sạch sẽ view đẹp, bữa sáng ngon nhân viên phục vụ nhiệt tình. Cảm ơn bạn Cẩm Tú đã hỗ trợ, thân thiện và nhiệt tình. Thủ tục check out nhanh gọn. Tôi rất hài lòng,sẽ quay lại khi có dịp",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Nhân viên siu dễ thuơg, tôm hùm kêu liên tục miễn chê vào đâu được, giá cả mình thấy hợp lý ai chê nữa thì về nhà nấu cho lẹ, nói chung sức sắc!! Có quầy đồ tráng miệng cũng hấp dẫn mà mình quên chụp hình, mọi thứ tuyệt vời",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Ngày hôm nay cặp đôi tụi mình đến trải nghiệm ăn uống buffet ở nhà hàng herb spices. Mặc dù đi ăn buffet vào dip cuối tuần nhưng bạn Hiếu phục vụ rất tốt. Đặc biệt là nhà hàng không chỉ có buffet mà còn có gọi món. Mình rất ưng món : chân gà hấp tương quế lâm, tàu hũ ky cuộn tôm thịt, bánh bao thượng hải ….",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Phục vụ ân cần, chu đáoPhòng ốc sạch sẽ, thoang mátNhiều tiện nghi như hồ bơi, xông hơi, spaCảm giác thoái mái, vui vẻMón ăn ngon, view đẹpMọi người nên ghé thăm ở đây nhéMình sẽ quay lại lần sau ở đây",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"Nhà hàng Herb & Spices nhân viên phục vụ chu đáo, đồ ăn vừa miệng, không gian ấm cúng, đáng trải nghiệm, sẽ quay lại trong thời gian tới . #Vy #Dimsum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Anh chân thành cảm ơn khách sạn Sheraton, đặc biệt là Club Lounge đã hỗ trợ anh 1 đêm nghỉ dưỡng 30/4, Trâm, Tú, Hùng. Nhận phòng quá đẹp, nhìn pháo bông quá xuất sắc. RẤT HÀI LÒNG, hứa sẽ quay lại lần sau.Khách sạn thì quá đẹp, con người thì dễ thương",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Nhân viên vui vẻ nhiệt tình, gia đình tôi có một bữa sinh Nhật đáng nhớ ở đây. Bạn phương thảo care khách rất tốt. Nếu có dịp sẽ quay lại trải nghiệm Hải sản cũng như là cách phục vụ chu đáo ở đây. Rất hài lòng",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Khách sạn này đã được cải tạo gần đây và các phòng là không thể tin được. Phòng chờ dành cho các thành viên của Sheraton mang đến những món ăn ngon và bầu không khí tuyệt vời để làm việc, đi chơi hoặc có một cuộc họp kinh doanh. Các cơ sở tập luyện là đỉnh cao và cung cấp protein lắc! Các nhân viên tại khách sạn này là mẫu mực. Vị trí trong Quận Một không thể đánh bại.",1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"bữa trưa hải sản hôm nay rất ngon, có nhiều quầy cho nhiều sự lựa chọn vô cùng đa dạng và hài lòng. phục vụ Phương Thảo làm tôi rất hài lòng về thái độ cũng như cách phục vụ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"-  Phòng đẹp, sạch sẽ nhân viên dọn dẹp tốt còn có trái cây và bánh mỗi ngày. Bánh rất ngon trái cây có cái hơi chua :))  - Thức ăn sáng được phục vụ chu đáo, nhiệt tình và thức ăn đa dạng ngon miệng.- Menu trưa tối đều đa dạng và ngon.",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Mình rất thích buffet ở nhà hàng la vela, nhân viên phục vụ rất tận tình, nhất là 2 bạn Nam và Minh rất nhiệt tình...món ăn đa dạng, trình bày đẹp mắt, rất ngon miệng. Ngoài ra vừa ăn vừa ngắm được view rất đẹp từ trên cao nhìn xuống Sài Gòn.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"Tôi đã dùng đồ ăn ở đây vài lần rồi tất cả đều ngon và tuyệt tôi viết bài này để mọi người biết về nhà hàng này nhiều hơn từ đồ ăn đewsn phục vụ là đều tốt tuyệt vời nhất là bạn Đạt, Mai tôi sẽ luôn ủng hộ nhà hàng",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Tôi cảm nhận đồ ăn thức uống ở đây rất là ngon, đặc biệt là welcome drink ở đây số 1!! Tầng 71 các nhân viên dễ thương, đặc biệt bé Joyce nhiệt tình, nói chuyện duyên, cực kì hài lòng, mong khi trở lại sẽ gặp bé!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
